ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
205.217.253.160,,11139,CWC-ROC-11139,KN,Basseterre,,i/o timeout,,0.00,2023-03-05T06:54:26Z,2021-09-26T01:26:05Z
