ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
202.86.129.98,n20286z129l98.static.ctmip.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,,,i/o timeout,,0.00,2022-01-04T11:35:33Z,2020-09-01T21:18:20Z
202.86.129.106,n20286z129l106.static.ctmip.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,,i/o timeout,,0.00,2022-08-08T15:26:16Z,2020-09-01T21:19:10Z
202.175.89.60,z89l60.static.ctm.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,,,i/o timeout,,0.00,2022-09-01T06:25:44Z,2020-09-01T22:13:56Z
182.93.18.83,n18293z18l83.static.ctmip.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,,i/o timeout,,0.00,2022-04-09T09:04:23Z,2020-09-03T03:18:14Z
202.175.63.37,z63l37.static.ctm.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,,REFUSED for example.com,,0.00,2022-12-24T13:07:18Z,2020-09-03T03:19:03Z
202.175.63.36,z63l36.static.ctm.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,,REFUSED for example.com,,0.00,2022-08-07T05:27:13Z,2020-09-03T03:19:17Z
202.175.82.40,z82l40.static.ctm.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,,Unexpected result for wikileaks.org: {[[185 165 168 41] [195 35 109 53] [141 105 65 113] [195 35 109 44] [141 105 69 239]]},,0.46,2021-01-10T04:35:57Z,2020-09-03T05:43:12Z
182.93.18.84,n18293z18l84.static.ctmip.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,,REFUSED for example.com,,0.00,2022-04-17T08:07:23Z,2020-09-03T05:43:28Z
202.175.81.160,z81l160.static.ctm.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,,,REFUSED for example.com,,0.00,2022-08-07T01:23:40Z,2020-09-03T05:43:31Z
202.86.133.35,n20286z133l35.static.ctmip.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,,9.9.4-RedHat-9.9.4-37.el7,REFUSED for example.com,,0.00,2023-01-07T08:11:04Z,2020-09-03T05:44:29Z
202.175.64.42,z64l42.static.ctm.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,,i/o timeout,,0.00,2023-02-28T02:47:23Z,2020-09-03T05:45:15Z
202.86.128.85,mail2.ihm.gov.mo.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,,i/o timeout,,0.00,2023-03-08T11:47:08Z,2020-09-03T05:45:47Z
202.175.81.142,z81l142.static.ctm.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Taipa,,i/o timeout,,0.00,2022-02-21T13:08:14Z,2020-09-03T05:45:54Z
202.175.47.234,dns1.namkwong.com.mo.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,,,i/o timeout,,0.00,2023-03-07T13:46:25Z,2020-09-03T05:45:57Z
202.86.179.215,n20286z179l215.static.ctmip.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,,i/o timeout,,0.00,2021-12-27T09:31:07Z,2020-09-03T05:46:11Z
60.246.183.185,nz183l185.bb60246.ctm.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,,i/o timeout,,0.00,2021-10-06T14:02:43Z,2020-09-03T05:53:30Z
180.94.153.175,nz153l175.bb18094.ctm.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,,i/o timeout,,0.00,2023-03-01T22:46:47Z,2020-09-03T05:55:21Z
202.86.178.60,n20286z178l60.static.ctmip.net.,4609,Companhia de Telecomunicacoes de Macau SARL,MO,Macao,,i/o timeout,,0.00,2023-01-10T14:08:19Z,2020-09-03T06:01:33Z
