ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
94.124.152.158,,51110,Idom Technologies SAS,MQ,Riviere Salee,dnsmasq-2.79,,false,1.00,2023-03-13T03:23:38Z,2023-03-13T03:23:38Z
94.124.152.61,,51110,Idom Technologies SAS,MQ,Riviere Salee,,connection refused,,0.83,2023-03-18T02:46:42Z,2023-03-14T23:48:33Z
95.138.127.197,client-adsl-95-138-127-197.mediaserv.net.,21351,Canal + Telecom SAS,MQ,Fort-de-France,ZyWALL DNS,SERVFAIL for example.com,,0.58,2023-03-18T05:44:44Z,2023-03-15T05:24:55Z
81.248.1.164,llamentin-656-1-42-164.w81-248.abo.wanadoo.fr.,3215,Orange,MQ,Schoelcher,,i/o timeout,,0.18,2023-08-17T21:12:43Z,2017-03-18T14:05:37Z
81.248.1.254,llamentin-656-1-42-254.w81-248.abo.wanadoo.fr.,3215,Orange,MQ,Schoelcher,,i/o timeout,,0.00,2023-08-17T21:12:44Z,2017-03-18T14:05:38Z
81.248.2.239,llamentin-656-1-49-239.w81-248.abo.wanadoo.fr.,3215,Orange,MQ,Schoelcher,,i/o timeout,,0.00,2023-08-17T21:12:44Z,2017-03-18T14:05:40Z
81.248.6.81,llamentin-656-1-26-81.w81-248.abo.wanadoo.fr.,3215,Orange,MQ,Schoelcher,,,true,0.08,2023-08-17T21:13:00Z,2017-03-18T14:11:00Z
81.248.13.116,llamentin-656-1-47-116.w81-248.abo.wanadoo.fr.,3215,Orange,MQ,Fort-de-France,,i/o timeout,,0.00,2023-08-17T21:12:44Z,2017-03-18T14:11:06Z
81.248.15.152,llamentin-656-1-15-152.w81-248.abo.wanadoo.fr.,3215,Orange,MQ,Fort-de-France,,i/o timeout,,0.00,2023-08-17T21:12:44Z,2017-03-18T14:11:11Z
81.248.77.142,llamentin-656-1-32-142.w81-248.abo.wanadoo.fr.,3215,Orange,MQ,Fort-de-France,,i/o timeout,,0.00,2023-08-17T21:12:44Z,2017-03-18T14:11:15Z
