ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
196.216.10.151,,36913,TELEKOM-NETWORKS-MALAWI,MW,,,i/o timeout,,0.51,2021-10-06T14:02:18Z,2021-09-25T23:55:13Z
41.216.228.228,,37098,globe-as,MW,,,,false,0.83,2022-10-27T07:36:36Z,2022-10-26T17:15:45Z
41.70.17.99,,37215,MAREN,MW,Made,,i/o timeout,,0.01,2022-12-20T13:18:36Z,2022-11-23T21:30:49Z
196.216.14.25,,36913,TELEKOM-NETWORKS-MALAWI,MW,,,,false,0.45,2023-02-17T07:11:08Z,2022-12-17T23:50:18Z
41.216.229.58,,37098,globe-as,MW,,,,false,1.00,2023-03-12T03:46:35Z,2023-03-11T23:29:29Z
41.77.8.82,bt-fiber-intl-border-1.globemw.net.,37098,globe-as,MW,,,i/o timeout,,0.00,2023-08-17T21:53:24Z,2023-03-13T11:01:16Z
196.216.10.86,,36913,TELEKOM-NETWORKS-MALAWI,MW,,,,false,0.60,2023-03-15T04:49:19Z,2023-03-14T11:07:42Z
41.221.96.68,ns1.mtlonline.mw.,36969,Malawi Telecommunications,MW,,denied,,true,1.00,2023-03-18T02:55:01Z,2023-03-15T13:44:07Z
196.216.15.56,,36913,TELEKOM-NETWORKS-MALAWI,MW,,,SERVFAIL for wikileaks.org,,0.98,2023-04-05T00:38:40Z,2023-03-15T23:34:55Z
41.70.31.220,,37215,MAREN,MW,Made,unbound 1.4.22,,false,0.38,2023-04-19T19:39:48Z,2023-03-16T18:27:51Z
41.222.189.67,,36913,TELEKOM-NETWORKS-MALAWI,MW,,ZyWALL DNS,,false,0.26,2023-04-21T21:44:52Z,2023-03-17T01:02:01Z
168.253.229.102,,37294,TNM,MW,,,,false,0.55,2023-05-08T07:53:26Z,2023-03-17T17:00:36Z
