ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
190.64.66.218,r190-64-66-218.su-static.adinet.com.uy.,6057,Administracion Nacional de Telecomunicaciones,UY,Montevideo,,i/o timeout,,0.00,2023-02-13T18:28:53Z,2020-08-15T23:16:15Z
200.40.228.114,dns1.naral.com.uy.,6057,Administracion Nacional de Telecomunicaciones,UY,Aguada,,i/o timeout,,0.00,2023-03-10T00:45:05Z,2020-08-15T23:16:19Z
200.40.255.101,r200-40-255-101.static.adinet.com.uy.,6057,Administracion Nacional de Telecomunicaciones,UY,Montevideo,,connection refused,,0.00,2023-04-20T15:41:47Z,2020-08-15T23:16:30Z
200.40.255.100,r200-40-255-100.static.adinet.com.uy.,6057,Administracion Nacional de Telecomunicaciones,UY,Piedras Blancas,,,false,1.00,2021-09-27T23:43:23Z,2021-09-27T23:43:23Z
167.60.49.113,r167-60-49-113.dialup.adsl.anteldata.net.uy.,6057,Administracion Nacional de Telecomunicaciones,UY,Montevideo,,i/o timeout,,0.00,2023-02-26T00:57:36Z,2021-11-03T04:14:02Z
200.40.230.36,r200-40-230-36.static.adinet.com.uy.,6057,Administracion Nacional de Telecomunicaciones,UY,Punta del Este,,,false,0.93,2022-08-27T18:27:31Z,2022-08-20T17:46:54Z
179.24.35.8,r179-24-35-8.dialup.adsl.anteldata.net.uy.,6057,Administracion Nacional de Telecomunicaciones,UY,Montevideo,,i/o timeout,,0.00,2023-02-28T18:48:01Z,2022-09-29T20:39:15Z
179.25.120.98,r179-25-120-98.dialup.adsl.anteldata.net.uy.,6057,Administracion Nacional de Telecomunicaciones,UY,San Jacinto,,i/o timeout,,0.00,2023-02-17T13:50:16Z,2022-09-30T04:44:27Z
200.40.48.254,r200-40-48-254.ae-static.anteldata.net.uy.,6057,Administracion Nacional de Telecomunicaciones,UY,Maldonado,,,false,0.92,2022-10-04T12:30:02Z,2022-10-03T15:02:10Z
167.57.52.193,r167-57-52-193.dialup.adsl.anteldata.net.uy.,6057,Administracion Nacional de Telecomunicaciones,UY,Florida,,,false,1.00,2022-10-04T04:17:47Z,2022-10-04T04:17:47Z
167.57.32.227,r167-57-32-227.dialup.adsl.anteldata.net.uy.,6057,Administracion Nacional de Telecomunicaciones,UY,Durazno,,i/o timeout,,0.02,2022-10-25T10:30:22Z,2022-10-13T01:38:45Z
190.64.131.123,r190-64-131-123.su-static.adinet.com.uy.,6057,Administracion Nacional de Telecomunicaciones,UY,Salto,DNS Server,,false,0.98,2022-10-20T06:42:16Z,2022-10-13T10:47:35Z
