ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
193.95.93.77,dns1.planettunisie.com.,37492,ORANGE,TN,,[SECURED],Unexpected result for wikileaks.org: {[[195 35 109 44] [185 165 168 41] [195 35 109 53] [141 105 65 113]]},,0.00,2021-09-01T15:46:02Z,2021-06-09T14:20:49Z
197.26.8.36,,37492,ORANGE,TN,Aryanah,,,false,1.00,2021-11-01T10:28:16Z,2021-11-01T10:28:16Z
193.95.93.243,dns2.planettunisie.com.,37492,ORANGE,TN,,[SECURED],,false,1.00,2022-08-07T03:26:04Z,2022-04-25T22:35:18Z
197.244.33.92,,37705,TOPNET,TN,Kelibia,,i/o timeout,,0.00,2023-02-08T23:34:59Z,2022-04-28T17:45:07Z
41.225.141.127,,37671,GLOBALNET-AS,TN,,dnsmasq-2.52,,false,1.00,2022-08-30T18:37:40Z,2022-08-30T18:37:40Z
197.15.15.96,,37671,GLOBALNET-AS,TN,,dnsmasq-2.52,,false,1.00,2022-08-30T18:37:42Z,2022-08-30T18:37:42Z
41.225.110.119,,37671,GLOBALNET-AS,TN,,dnsmasq-2.52,,false,1.00,2022-08-30T18:38:03Z,2022-08-30T18:38:03Z
41.231.122.71,mail.demosafozi.tn.,2609,Tunisia BackBone AS,TN,,,i/o timeout,,0.22,2022-09-15T11:40:16Z,2022-09-13T18:17:14Z
197.2.151.239,,37705,TOPNET,TN,Sfax,,i/o timeout,,0.00,2023-02-08T23:47:19Z,2022-09-13T18:27:05Z
102.158.121.255,,37705,TOPNET,TN,Tunis,,i/o timeout,,0.00,2023-02-08T23:46:54Z,2022-09-13T18:30:46Z
102.159.52.116,,37705,TOPNET,TN,Nabeul,,i/o timeout,,0.00,2023-02-08T23:47:00Z,2022-09-13T18:30:47Z
102.159.130.246,,37705,TOPNET,TN,Tunis,,i/o timeout,,0.41,2022-09-15T11:39:53Z,2022-09-13T18:30:48Z
102.159.241.60,,37705,TOPNET,TN,Tunis,,i/o timeout,,0.00,2023-02-08T23:47:01Z,2022-09-13T18:30:49Z
196.203.53.47,,37705,TOPNET,TN,,,i/o timeout,,0.00,2023-02-08T23:47:19Z,2022-09-13T18:30:50Z
196.203.108.179,,37705,TOPNET,TN,,dns-proxy,,false,1.00,2022-09-15T11:40:16Z,2022-09-13T18:31:05Z
196.203.178.106,,37705,TOPNET,TN,,9.16,,false,1.00,2023-02-08T23:47:26Z,2022-09-13T18:31:07Z
196.203.179.14,,37705,TOPNET,TN,,9.6-ESV-R11,,false,0.90,2022-09-29T03:32:23Z,2022-09-13T18:31:07Z
196.203.214.138,,37705,TOPNET,TN,Tunis,,i/o timeout,,0.00,2023-02-08T23:47:20Z,2022-09-13T18:31:17Z
196.203.214.234,,37705,TOPNET,TN,Tunis,,i/o timeout,,0.00,2023-02-08T23:47:22Z,2022-09-13T18:31:18Z
196.203.216.146,,37705,TOPNET,TN,Tunis,,connection refused,,0.00,2023-02-08T23:46:42Z,2022-09-13T18:31:20Z
196.203.217.99,,37705,TOPNET,TN,Tunis,,i/o timeout,,0.00,2023-02-08T23:46:59Z,2022-09-13T18:31:21Z
196.203.217.100,,37705,TOPNET,TN,,Microsoft DNS 6.1.7601 (1DB15F75),,false,1.00,2022-09-15T11:39:53Z,2022-09-13T18:31:22Z
197.27.93.105,,37492,ORANGE,TN,,dnsmasq-2.80,,false,0.92,2022-09-14T10:37:48Z,2022-09-13T18:38:38Z
196.235.172.153,,37492,ORANGE,TN,,,i/o timeout,,0.02,2022-10-12T02:32:26Z,2022-09-13T18:41:42Z
196.235.161.217,,37492,ORANGE,TN,,,i/o timeout,,0.00,2023-02-25T20:46:26Z,2022-09-13T18:42:20Z
196.235.122.117,,37492,ORANGE,TN,,,i/o timeout,,0.04,2022-09-30T06:29:49Z,2022-09-13T18:43:16Z
196.235.119.166,,37492,ORANGE,TN,,,i/o timeout,,0.00,2023-02-08T23:46:51Z,2022-09-13T18:43:25Z
196.235.103.236,,37492,ORANGE,TN,,,i/o timeout,,0.00,2023-02-08T23:47:22Z,2022-09-13T18:43:53Z
196.235.71.14,,37492,ORANGE,TN,,,i/o timeout,,0.00,2023-02-08T23:47:24Z,2022-09-13T18:44:12Z
196.235.57.229,,37492,ORANGE,TN,,,i/o timeout,,0.00,2023-02-08T23:47:27Z,2022-09-13T18:44:13Z
196.235.57.25,,37492,ORANGE,TN,,,i/o timeout,,0.00,2023-02-08T23:47:31Z,2022-09-13T18:44:15Z
196.235.40.141,,37492,ORANGE,TN,,,i/o timeout,,0.00,2023-02-08T23:47:44Z,2022-09-13T18:44:24Z
196.235.28.184,,37492,ORANGE,TN,,,i/o timeout,,0.00,2023-02-08T23:47:47Z,2022-09-13T18:45:01Z
196.235.26.44,,37492,ORANGE,TN,,,i/o timeout,,0.00,2023-02-08T23:48:14Z,2022-09-13T18:45:11Z
196.235.18.130,,37492,ORANGE,TN,,,i/o timeout,,0.00,2023-02-08T23:47:47Z,2022-09-13T18:45:12Z
196.234.255.246,,37492,ORANGE,TN,,dnsmasq-2.23,,false,1.00,2022-09-13T18:45:31Z,2022-09-13T18:45:31Z
196.234.222.51,,37492,ORANGE,TN,,dnsmasq-2.71,,false,1.00,2022-09-13T18:46:35Z,2022-09-13T18:46:35Z
196.234.163.68,,37492,ORANGE,TN,Hammamet,,i/o timeout,,0.02,2022-10-06T16:32:23Z,2022-09-13T18:48:07Z
196.234.162.52,,37492,ORANGE,TN,Hammamet,dnsmasq-2.23,,false,0.95,2022-09-14T09:45:16Z,2022-09-13T18:48:09Z
193.95.111.96,,37492,ORANGE,TN,,UNKNOWN,,true,1.00,2023-02-08T23:47:48Z,2022-09-13T18:49:14Z
193.95.105.35,,37492,ORANGE,TN,,,i/o timeout,,0.00,2023-02-08T23:47:59Z,2022-09-13T18:49:16Z
41.231.62.166,MAIL.NAFSHIP.COM.,37492,ORANGE,TN,,,,false,1.00,2023-02-14T05:27:28Z,2022-09-13T18:49:17Z
