ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
181.174.85.107,,23243,COMCEL GUATEMALA S.A.,GT,Guatemala City,,i/o timeout,,0.70,2021-10-17T22:03:40Z,2021-09-27T05:55:40Z
181.209.219.28,28.219.209.181.static.intelnet.net.gt.,14754,Telgua,GT,Guatemala City,,i/o timeout,,0.24,2022-01-11T07:09:13Z,2021-09-28T09:19:05Z
200.35.161.98,,26617,Navega.com S.A.,GT,Mixco,,,false,1.00,2021-10-06T01:56:02Z,2021-10-06T01:56:02Z
190.4.17.218,,23383,METRORED S.A. DE C.V.,GT,,9.16,,false,1.00,2023-02-08T23:47:33Z,2022-09-29T17:47:10Z
200.114.113.67,,28087,"COMNET,S.A.",GT,Guatemala City,ZyWALL DNS,,false,1.00,2022-10-04T10:43:32Z,2022-10-02T21:34:28Z
181.174.85.109,,23243,COMCEL GUATEMALA S.A.,GT,Guatemala City,,,false,1.00,2022-10-28T09:32:23Z,2022-10-27T16:09:14Z
181.174.92.46,,23243,COMCEL GUATEMALA S.A.,GT,Escuintla,,,false,1.00,2023-02-09T00:08:21Z,2022-10-30T18:30:19Z
190.143.159.175,,14754,Telgua,GT,Quetzaltenango,,,false,1.00,2022-11-11T01:00:22Z,2022-11-06T15:49:27Z
190.149.72.155,155.72.149.190.dynamic.intelnet.net.gt.,14754,Telgua,GT,,,,false,0.86,2022-12-06T22:04:18Z,2022-11-19T20:59:20Z
24.152.55.197,,269964,TV CABLE UNIVERSAL S.A,GT,,,,false,0.86,2023-02-09T13:31:27Z,2022-11-24T11:12:17Z
200.114.117.84,,28087,"COMNET,S.A.",GT,Guatemala City,,connection refused,,0.50,2022-12-06T23:50:31Z,2022-11-24T19:32:24Z
200.6.209.102,102.209.6.200.static.intelnet.net.gt.,14754,Telgua,GT,Guatemala City,dnsmasq-2.40,,false,0.98,2022-12-06T23:53:06Z,2022-11-27T06:40:09Z
200.12.37.166,,26617,Navega.com S.A.,GT,Guatemala City,,,false,0.98,2022-12-06T23:54:04Z,2022-11-29T01:02:04Z
191.98.194.61,,263218,"INTERNET TELECOMUNICATION COMPANY DE GUATEMALA, S.A.",GT,Guatemala City,UNKNOWN,,true,0.88,2023-02-08T23:37:46Z,2022-12-01T11:09:22Z
38.52.208.107,,272818,"CENTRAL DE REDES Y COMUNICACIONES DE GUATEMALA, SOCIEDAD ANONIMA",GT,Mixco,,,true,1.00,2023-02-19T11:51:09Z,2022-12-04T16:40:18Z
38.52.208.24,,272818,"CENTRAL DE REDES Y COMUNICACIONES DE GUATEMALA, SOCIEDAD ANONIMA",GT,Mixco,,,true,1.00,2023-02-17T07:11:10Z,2022-12-18T03:33:50Z
38.52.208.199,,272818,"CENTRAL DE REDES Y COMUNICACIONES DE GUATEMALA, SOCIEDAD ANONIMA",GT,Mixco,,,true,1.00,2023-02-25T20:47:49Z,2022-12-20T15:02:39Z
38.52.208.145,,272818,"CENTRAL DE REDES Y COMUNICACIONES DE GUATEMALA, SOCIEDAD ANONIMA",GT,Mixco,,,true,1.00,2023-02-19T20:00:56Z,2022-12-31T20:17:36Z
191.98.192.217,,263218,"INTERNET TELECOMUNICATION COMPANY DE GUATEMALA, S.A.",GT,Guatemala City,,i/o timeout,,0.42,2023-02-19T20:01:36Z,2023-01-01T09:18:42Z
38.52.208.180,,272818,"CENTRAL DE REDES Y COMUNICACIONES DE GUATEMALA, SOCIEDAD ANONIMA",GT,Mixco,,,true,1.00,2023-02-20T05:02:32Z,2023-01-03T09:47:43Z
191.98.193.115,,263218,"INTERNET TELECOMUNICATION COMPANY DE GUATEMALA, S.A.",GT,Guatemala City,,i/o timeout,,0.92,2023-02-24T07:45:01Z,2023-02-19T04:28:41Z
38.52.208.105,,272818,"CENTRAL DE REDES Y COMUNICACIONES DE GUATEMALA, SOCIEDAD ANONIMA",GT,Mixco,,,true,1.00,2023-02-26T09:08:32Z,2023-02-21T20:49:58Z
