ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
206.82.130.195,caching.onatel.bf.,25543,Onatel,BF,,,,false,1.00,2023-02-26T01:03:45Z,2022-02-04T16:07:46Z
41.216.158.3,,37073,IPP-burkina-as,BF,,,i/o timeout,,0.00,2023-02-08T23:48:25Z,2022-10-04T16:18:47Z
41.216.155.125,,37073,IPP-burkina-as,BF,,,connection refused,,0.00,2023-02-08T23:54:25Z,2022-10-17T14:03:47Z
102.36.165.254,,328534,AFREENET-SA,BF,,,,false,0.70,2022-11-03T00:42:22Z,2022-10-30T04:32:08Z
41.216.156.192,,37073,IPP-burkina-as,BF,,,i/o timeout,,0.01,2023-02-25T21:02:25Z,2022-11-30T13:39:30Z
41.216.155.193,,37073,IPP-burkina-as,BF,,,,false,0.14,2023-02-15T15:52:41Z,2022-12-10T12:54:23Z
41.216.157.64,,37073,IPP-burkina-as,BF,,,connection refused,,0.11,2023-02-17T07:11:07Z,2022-12-18T02:20:10Z
102.222.56.2,access.netforce-group.com.,328721,Groupe-Netforce-AS,BF,,,,false,0.94,2023-02-19T06:55:51Z,2022-12-27T08:54:27Z
41.216.159.6,,37073,IPP-burkina-as,BF,,,,false,1.00,2023-03-13T03:35:02Z,2023-03-13T03:35:02Z
41.138.101.251,,25543,Onatel,BF,Ouagadougou,,,false,1.00,2023-03-13T14:59:57Z,2023-03-13T14:59:57Z
165.16.213.111,pppoe-111-213-16-165.kolibri.bf.,37721,Virtual-Technologies-Solutions-SA,BF,Ouagadougou,,,false,1.00,2023-03-15T09:50:37Z,2023-03-13T19:42:00Z
196.28.244.3,ns2.sonabhy.bf.,25543,Onatel,BF,Ouagadougou,,,false,1.00,2023-03-15T09:57:14Z,2023-03-14T21:24:35Z
197.239.99.34,,37577,Orange,BF,,,SERVFAIL for wikileaks.org,,0.94,2023-04-05T00:42:06Z,2023-03-16T05:16:28Z
102.222.56.193,,328721,Groupe-Netforce-AS,BF,,,i/o timeout,,0.00,2023-04-19T19:37:08Z,2023-03-16T14:02:44Z
102.222.123.60,,328716,VIPNET-BUKINA-FASO,BF,,,,false,0.84,2023-04-20T15:42:09Z,2023-03-16T15:16:55Z
41.216.152.106,,37073,IPP-burkina-as,BF,,,i/o timeout,,0.00,2023-04-19T19:38:18Z,2023-03-16T16:02:36Z
41.216.154.11,,37073,IPP-burkina-as,BF,,,,false,0.71,2023-04-21T21:44:11Z,2023-03-16T23:55:43Z
102.67.110.162,pppoe-162-110-67-102.kolibri.bf.,37721,Virtual-Technologies-Solutions-SA,BF,,,i/o timeout,,0.00,2023-05-08T07:49:51Z,2023-03-17T11:15:35Z
102.67.108.15,pppoe-15-108-67-102.kolibri.bf.,37721,Virtual-Technologies-Solutions-SA,BF,,,i/o timeout,,0.00,2023-08-12T21:07:40Z,2023-03-18T22:02:14Z
154.65.61.1,,37648,UEMOA,BF,,,,false,1.00,2023-08-17T15:54:42Z,2023-03-19T04:35:42Z
41.216.155.245,,37073,IPP-burkina-as,BF,Ouagadougou,,connection refused,,0.00,2023-08-17T21:58:02Z,2023-03-23T00:06:11Z
105.235.177.6,,37526,Telecel-Faso,BF,,,i/o timeout,,0.08,2023-08-17T21:59:04Z,2023-04-06T09:18:38Z
41.216.155.162,,37073,IPP-burkina-as,BF,Ouagadougou,,i/o timeout,,0.22,2023-08-17T22:02:59Z,2023-05-04T22:48:17Z
196.28.245.26,rt_fasonet_ls.,25543,Onatel,BF,Ouagadougou,,,false,0.51,2023-08-17T21:11:26Z,2015-01-12T11:25:45Z
