ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
212.200.113.130,kerber.kladovonet.com.,8400,TELEKOM SRBIJA a.d.,RS,Kladovo,9.10.0-P2,REFUSED for example.com,,0.00,2021-04-23T22:25:14Z,2020-09-18T18:58:07Z
109.111.229.198,free-229-198.mediaworksit.net.,9125,Drustvo za telekomunikacije Orion telekom doo Beograd-Zemun,RS,,,,false,0.80,2023-03-08T04:46:11Z,2021-09-26T00:38:08Z
195.178.33.46,,8400,TELEKOM SRBIJA a.d.,RS,Belgrade,,,false,0.93,2021-09-26T14:03:32Z,2021-09-26T01:08:00Z
212.200.90.59,,8400,TELEKOM SRBIJA a.d.,RS,Novi Sad,,i/o timeout,,0.00,2023-03-05T06:57:28Z,2021-09-26T01:30:26Z
79.101.99.2,,8400,TELEKOM SRBIJA a.d.,RS,Belgrade,,,false,1.00,2021-09-26T02:00:35Z,2021-09-26T02:00:35Z
95.86.49.219,95-86-49-219.dynamic.a1.rs.,44143,A1 Srbija d.o.o,RS,,,i/o timeout,,0.00,2023-03-05T06:57:10Z,2021-09-27T15:17:43Z
77.46.138.33,,8400,TELEKOM SRBIJA a.d.,RS,,,,false,1.00,2021-10-01T04:16:18Z,2021-10-01T04:16:18Z
37.120.193.219,,9009,M247 Ltd,RS,Belgrade,cryptostorm,,true,1.00,2021-10-03T03:07:50Z,2021-10-02T14:23:07Z
109.245.230.145,,15958,CETIN Ltd. Belgrade,RS,Belgrade,,i/o timeout,,0.51,2022-01-06T10:36:01Z,2021-10-10T15:19:44Z
217.17.110.244,244-110-17-217.static.stcable.net.110.17.217.in-addr.arpa.,41897,Sat-Trakt D.O.O.,RS,,,i/o timeout,,0.00,2022-12-19T13:05:03Z,2021-10-12T15:26:07Z
176.108.47.38,176.108.47.38.hallsys.net.,31042,Serbia BroadBand-Srpske Kablovske mreze d.o.o.,RS,Mladenovo,,connection refused,,0.00,2023-02-08T18:29:53Z,2021-10-31T02:58:22Z
5.57.72.60,,197423,Jotel d.o.o.,RS,Niš,,,true,1.00,2022-09-08T09:34:41Z,2022-09-08T08:44:51Z
5.57.72.92,,197423,Jotel d.o.o.,RS,Niš,,i/o timeout,,0.67,2022-09-11T18:30:23Z,2022-09-08T08:44:51Z
5.57.72.161,,197423,Jotel d.o.o.,RS,Niš,,,true,0.78,2022-09-10T17:35:56Z,2022-09-08T08:44:56Z
5.206.236.158,,206262,TelKos L.L.C,RS,,,,false,1.00,2022-09-09T02:41:48Z,2022-09-09T02:41:48Z
5.206.235.55,,206262,TelKos L.L.C,RS,,,,false,1.00,2022-09-11T06:57:10Z,2022-09-11T06:57:10Z
89.216.46.158,,31042,Serbia BroadBand-Srpske Kablovske mreze d.o.o.,RS,,,i/o timeout,,0.50,2022-09-29T20:41:12Z,2022-09-29T19:50:57Z
78.109.109.85,,43277,Victory media d.o.o,RS,,,,true,1.00,2022-10-01T23:36:36Z,2022-10-01T16:37:45Z
78.109.110.235,,43277,Victory media d.o.o,RS,,,,true,1.00,2022-10-04T07:15:33Z,2022-10-04T07:15:33Z
93.87.23.3,,8400,TELEKOM SRBIJA a.d.,RS,Belgrade,,,false,1.00,2022-10-11T09:36:28Z,2022-10-11T08:19:40Z
89.216.45.233,,31042,Serbia BroadBand-Srpske Kablovske mreze d.o.o.,RS,,,,false,1.00,2022-10-12T11:35:57Z,2022-10-11T16:13:58Z
84.22.63.65,,33983,Artmotion Sh.p.k.,RS,,,i/o timeout,,0.91,2022-10-17T22:32:29Z,2022-10-12T08:03:36Z
89.216.121.98,cable-89-216-121-98.static.sbb.rs.,31042,Serbia BroadBand-Srpske Kablovske mreze d.o.o.,RS,Topola,,,false,1.00,2022-10-14T05:35:50Z,2022-10-13T23:00:53Z
46.40.37.50,,41897,Sat-Trakt D.O.O.,RS,Apatin,,i/o timeout,,0.00,2023-02-08T23:51:46Z,2022-10-14T06:04:58Z
109.198.1.209,static-109-198-1-209.cpe.sn.co.rs.,41937,TELEKOM SRBIJA a.d.,RS,Belgrade,,,false,1.00,2022-10-14T11:06:11Z,2022-10-14T11:06:11Z
185.90.132.157,,43277,Victory media d.o.o,RS,Srpska Crnja,,,true,1.00,2022-10-15T20:38:04Z,2022-10-15T20:38:04Z
91.148.120.210,,6700,BeotelNet-ISP d.o.o,RS,,,,false,1.00,2022-10-16T13:36:04Z,2022-10-16T09:24:51Z
185.173.206.234,,33983,Artmotion Sh.p.k.,RS,,,,false,1.00,2022-10-16T18:41:56Z,2022-10-16T18:41:56Z
78.109.105.112,,43277,Victory media d.o.o,RS,Belgrade,9.10.3-P4-Ubuntu,,true,1.00,2022-10-17T17:56:24Z,2022-10-17T17:56:24Z
185.102.238.153,,203877,Astra Telekom Doo Beograd,RS,,,SERVFAIL for example.com,,0.00,2023-03-01T23:54:39Z,2022-10-22T05:50:20Z
46.240.143.206,,31042,Serbia BroadBand-Srpske Kablovske mreze d.o.o.,RS,Novi Sad,,,false,1.00,2022-10-23T23:37:20Z,2022-10-23T01:45:25Z
77.46.215.84,77-46-215-84.static.isp.telekom.rs.,8400,TELEKOM SRBIJA a.d.,RS,Užice,,,false,1.00,2022-10-24T03:16:26Z,2022-10-24T03:16:26Z
78.109.106.225,,43277,Victory media d.o.o,RS,Banatski Karlovac,,i/o timeout,,0.00,2023-02-08T23:58:17Z,2022-10-24T06:39:08Z
78.109.101.184,,41897,Sat-Trakt D.O.O.,RS,Uljma,,,true,0.85,2022-10-27T10:37:45Z,2022-10-25T06:27:02Z
