ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
41.137.247.69,dns01.acaps.ma.,36884,MAROCCONNECT,MA,Rabat,,i/o timeout,,0.00,2023-01-06T07:05:58Z,2021-02-07T00:26:40Z
62.251.167.196,soch-serv.sochepress.ma.,6713,Itissalat Al-MAGHRIB,MA,Khouribga,Microsoft DNS 6.1.7601 (1DB15EC5),Unexpected result for wikileaks.org: {[[195 35 109 53] [195 35 109 44] [185 165 168 41] [141 105 65 113]]},,0.00,2021-09-01T12:45:40Z,2021-06-09T14:14:39Z
41.249.250.93,iserver.firstinformatique.ma.,6713,Itissalat Al-MAGHRIB,MA,Rabat,,i/o timeout,,0.00,2022-12-27T21:05:46Z,2021-09-26T00:20:41Z
196.126.28.249,,36925,ASMedi,MA,Casablanca,,connection refused,,0.03,2022-10-10T04:47:28Z,2022-10-02T04:51:11Z
105.140.45.61,,6713,Itissalat Al-MAGHRIB,MA,Casablanca,,connection refused,,0.00,2022-12-05T12:47:14Z,2022-10-11T19:34:54Z
196.88.56.155,,6713,Itissalat Al-MAGHRIB,MA,Salé,dnsmasq-2.62,,false,1.00,2022-10-12T15:30:47Z,2022-10-12T15:30:47Z
197.230.74.227,,36925,ASMedi,MA,Casablanca,,,true,1.00,2023-02-16T23:00:56Z,2022-10-12T18:51:15Z
196.95.76.115,,6713,Itissalat Al-MAGHRIB,MA,Casablanca,,connection refused,,0.00,2022-12-18T08:10:26Z,2022-10-13T06:35:12Z
105.140.47.135,,6713,Itissalat Al-MAGHRIB,MA,Tangier,dnsmasq-2.62,,false,0.84,2022-10-15T07:30:23Z,2022-10-14T08:05:08Z
160.179.158.0,,36903,MT-MPLS,MA,Kenitra,,i/o timeout,,0.08,2022-10-28T14:35:23Z,2022-10-20T20:10:07Z
197.230.189.218,,36925,ASMedi,MA,Tangier,,,false,0.98,2022-11-28T09:34:56Z,2022-10-28T07:28:19Z
160.165.86.11,,6713,Itissalat Al-MAGHRIB,MA,Tangier,,i/o timeout,,0.00,2023-02-15T21:31:31Z,2022-10-28T13:23:35Z
41.77.116.62,,36666,GTCOMM,MA,Marrakesh,,,false,1.00,2022-10-28T22:38:27Z,2022-10-28T17:52:20Z
197.230.128.150,,36925,ASMedi,MA,Temara,,,false,1.00,2023-02-09T00:04:21Z,2022-10-29T08:16:27Z
41.140.204.228,,36903,MT-MPLS,MA,Salé,,i/o timeout,,0.04,2022-11-04T04:39:09Z,2022-10-30T14:25:49Z
196.206.59.38,adsl196-38-59-206-196.adsl196-2.iam.net.ma.,36903,MT-MPLS,MA,Casablanca,,i/o timeout,,0.18,2022-11-11T00:59:20Z,2022-11-05T05:55:57Z
160.105.156.212,,6713,Itissalat Al-MAGHRIB,MA,Casablanca,,i/o timeout,,0.50,2022-11-11T01:01:41Z,2022-11-08T12:32:01Z
105.154.58.55,,36903,MT-MPLS,MA,Casablanca,,i/o timeout,,0.39,2022-11-11T01:02:20Z,2022-11-09T10:35:15Z
41.137.170.250,,36884,MAROCCONNECT,MA,Asilah, ,,false,1.00,2022-11-11T01:02:12Z,2022-11-09T11:00:35Z
160.174.129.120,,6713,Itissalat Al-MAGHRIB,MA,Casablanca,dnsmasq-2.78,,false,1.00,2022-11-11T01:02:14Z,2022-11-09T12:07:07Z
105.139.82.251,,6713,Itissalat Al-MAGHRIB,MA,Casablanca,dnsmasq-2.62,,false,1.00,2022-11-12T08:31:05Z,2022-11-12T08:31:05Z
105.135.250.54,,6713,Itissalat Al-MAGHRIB,MA,Mohammedia,,connection refused,,0.01,2022-11-15T09:34:22Z,2022-11-12T23:05:31Z
160.179.88.18,,36903,MT-MPLS,MA,Fes,,i/o timeout,,0.00,2023-02-09T13:41:35Z,2022-11-13T16:22:51Z
81.192.36.73,static-73-36-192-81.adsl.iam.net.ma.,6713,Itissalat Al-MAGHRIB,MA,Casablanca,,i/o timeout,,0.72,2023-02-27T23:56:36Z,2022-11-18T09:57:50Z
160.166.162.56,,6713,Itissalat Al-MAGHRIB,MA,,,i/o timeout,,0.01,2022-12-14T10:10:15Z,2022-11-18T23:27:21Z
197.230.145.10,,36925,ASMedi,MA,Kenitra,,,false,1.00,2022-12-06T23:49:47Z,2022-11-23T21:48:58Z
194.204.223.244,srv3-cas.ac.ma.,6713,Itissalat Al-MAGHRIB,MA,Rabat,9.11.4-P2-RedHat-9.11.4-26.P2.el7_9.10,,true,0.78,2022-12-06T23:49:57Z,2022-11-24T03:16:52Z
196.74.44.33,,36903,MT-MPLS,MA,Agadir,,i/o timeout,,0.00,2023-02-25T21:02:24Z,2022-11-27T15:34:50Z
196.89.233.19,,36903,MT-MPLS,MA,Tétouan,,i/o timeout,,0.00,2023-02-10T03:46:41Z,2022-12-02T01:55:49Z
196.92.136.169,,36903,MT-MPLS,MA,Meknes,,i/o timeout,,0.00,2023-02-19T03:51:25Z,2022-12-03T10:35:10Z
197.230.101.66,,36925,ASMedi,MA,Tangier,,,false,1.00,2023-02-09T00:31:21Z,2022-12-05T22:17:29Z
154.148.19.85,,6713,Itissalat Al-MAGHRIB,MA,Skhirate,,i/o timeout,,0.00,2023-02-19T17:53:42Z,2022-12-10T17:47:38Z
41.87.144.169,,36925,ASMedi,MA,Casablanca,,i/o timeout,,0.86,2023-02-15T15:53:07Z,2022-12-11T02:38:35Z
196.91.1.13,,6713,Itissalat Al-MAGHRIB,MA,,,connection refused,,0.00,2023-02-15T15:53:22Z,2022-12-11T19:29:29Z
105.158.90.252,,36903,MT-MPLS,MA,Marrakesh,,i/o timeout,,0.00,2023-02-15T17:12:28Z,2022-12-13T00:55:00Z
160.179.176.66,,36903,MT-MPLS,MA,Rabat,,i/o timeout,,0.00,2023-02-20T04:59:09Z,2022-12-17T12:46:33Z
197.230.103.202,,36925,ASMedi,MA,Tangier,,,false,0.97,2023-02-18T10:12:47Z,2022-12-19T20:05:11Z
41.250.169.197,,36903,MT-MPLS,MA,Marrakesh,,i/o timeout,,0.00,2023-02-18T10:13:05Z,2022-12-20T08:46:42Z
105.188.57.44,,36925,ASMedi,MA,Salé,,i/o timeout,,0.00,2023-02-19T06:07:22Z,2022-12-22T13:10:29Z
41.137.137.90,,36884,MAROCCONNECT,MA,,,,false,0.89,2023-02-19T06:53:33Z,2022-12-23T17:15:57Z
154.145.209.60,,6713,Itissalat Al-MAGHRIB,MA,,,i/o timeout,,0.15,2023-02-26T09:07:07Z,2023-02-20T07:19:39Z
197.230.227.18,,36925,ASMedi,MA,Casablanca,,,false,1.00,2023-02-26T09:08:32Z,2023-02-21T18:56:42Z
41.214.138.238,,36925,ASMedi,MA,Bouznika,,,false,0.99,2023-02-26T09:08:34Z,2023-02-21T19:37:38Z
197.230.254.4,,36925,ASMedi,MA,Salé,dnsmasq-2.55,,true,0.61,2023-02-26T13:52:03Z,2023-02-23T17:37:39Z
105.134.35.40,,6713,Itissalat Al-MAGHRIB,MA,Rabat,,connection refused,,0.05,2023-02-27T16:51:46Z,2023-02-24T03:10:50Z
197.230.162.89,,36925,ASMedi,MA,Casablanca,NSD 4,,false,1.00,2023-02-27T16:59:01Z,2023-02-25T05:17:47Z
196.87.18.154,,6713,Itissalat Al-MAGHRIB,MA,Casablanca,,connection refused,,0.21,2023-02-27T16:59:27Z,2023-02-25T15:31:45Z
196.95.88.63,,6713,Itissalat Al-MAGHRIB,MA,Rabat,,i/o timeout,,0.01,2023-03-02T23:55:37Z,2023-02-26T10:01:22Z
196.126.105.94,,36925,ASMedi,MA,,,i/o timeout,,0.29,2023-03-05T20:55:19Z,2023-02-27T22:24:22Z
196.200.176.2,nsa.uca.ma.,30983,Moroccan Academic Network,MA,Marrakesh,9.18.1-1ubuntu1.3-Ubuntu,,true,1.00,2023-03-01T22:50:30Z,2023-02-28T19:21:21Z
196.88.148.187,,6713,Itissalat Al-MAGHRIB,MA,Casablanca,dnsmasq-2.62,,false,1.00,2023-03-03T21:03:46Z,2023-03-03T21:03:46Z
154.147.180.238,,6713,Itissalat Al-MAGHRIB,MA,,,connection refused,,0.14,2023-03-05T06:49:23Z,2023-03-04T03:31:37Z
196.79.205.180,,6713,Itissalat Al-MAGHRIB,MA,Tangier,,connection refused,,0.05,2023-03-08T04:46:14Z,2023-03-04T15:23:46Z
160.179.151.251,,36903,MT-MPLS,MA,Kenitra,,i/o timeout,,0.06,2023-03-05T23:56:06Z,2023-03-04T17:22:55Z
41.214.184.186,,36925,ASMedi,MA,Casablanca,,,false,0.96,2023-03-08T04:46:06Z,2023-03-05T04:45:13Z
196.206.228.47,adsl196-47-228-206-196.adsl196-8.iam.net.ma.,6713,Itissalat Al-MAGHRIB,MA,Casablanca,,,false,1.00,2023-03-08T22:48:18Z,2023-03-08T13:22:11Z
105.188.45.49,,36925,ASMedi,MA,Rabat,,,false,1.00,2023-03-08T22:48:19Z,2023-03-08T15:02:58Z
196.89.215.75,,36903,MT-MPLS,MA,Berrechid,,connection refused,,0.00,2023-04-20T15:48:14Z,2023-03-09T13:57:41Z
196.91.242.54,,6713,Itissalat Al-MAGHRIB,MA,,,i/o timeout,,0.33,2023-03-11T00:45:15Z,2023-03-10T20:28:00Z
197.230.84.1,,36925,ASMedi,MA,Casablanca,,,false,1.00,2023-04-12T18:12:38Z,2023-03-13T00:56:35Z
197.230.25.217,,36925,ASMedi,MA,Casablanca,,i/o timeout,,0.30,2023-04-20T15:50:05Z,2023-03-13T01:49:56Z
212.217.56.230,ll212-230-56-217-212.ll212.iam.net.ma.,6713,Itissalat Al-MAGHRIB,MA,,,,false,1.00,2023-03-13T03:07:53Z,2023-03-13T03:07:53Z
41.142.240.244,,6713,Itissalat Al-MAGHRIB,MA,Casablanca,dnsmasq-2.40,,true,1.00,2023-03-13T04:01:46Z,2023-03-13T04:01:46Z
197.230.58.17,,36925,ASMedi,MA,Rabat,,,false,1.00,2023-03-13T04:24:19Z,2023-03-13T04:24:19Z
197.230.245.130,,36925,ASMedi,MA,Safi,,,false,1.00,2023-03-13T06:11:13Z,2023-03-13T06:11:13Z
197.230.24.26,,36925,ASMedi,MA,Casablanca,,,false,1.00,2023-03-13T08:17:40Z,2023-03-13T08:17:40Z
81.192.193.223,adsl-223-193-192-81.adsl.iam.net.ma.,6713,Itissalat Al-MAGHRIB,MA,,dnsmasq-2.78,,false,1.00,2023-03-14T17:45:39Z,2023-03-13T09:44:10Z
41.87.144.65,,36925,ASMedi,MA,Casablanca,,,false,1.00,2023-03-13T10:07:40Z,2023-03-13T10:07:40Z
197.230.245.210,,36925,ASMedi,MA,Safi,,,false,1.00,2023-03-13T10:56:33Z,2023-03-13T10:56:33Z
41.87.158.170,,36925,ASMedi,MA,Casablanca,,,false,1.00,2023-03-13T11:35:41Z,2023-03-13T11:35:41Z
197.230.72.93,,36925,ASMedi,MA,Casablanca,,,false,1.00,2023-03-13T11:41:52Z,2023-03-13T11:41:52Z
41.214.150.242,,36925,ASMedi,MA,Bouznika,,,false,0.91,2023-04-20T14:42:55Z,2023-03-13T11:42:50Z
197.230.103.49,,36925,ASMedi,MA,Tangier,,,false,1.00,2023-03-13T12:30:30Z,2023-03-13T12:30:30Z
41.214.150.122,,36925,ASMedi,MA,Bouznika,,,false,1.00,2023-03-13T14:54:39Z,2023-03-13T14:54:39Z
196.70.249.108,,6713,Itissalat Al-MAGHRIB,MA,Marrakesh,,i/o timeout,,0.50,2023-03-15T09:50:49Z,2023-03-13T19:50:17Z
197.230.81.17,,36925,ASMedi,MA,Casablanca,,,false,1.00,2023-03-15T09:52:16Z,2023-03-13T22:10:22Z
41.87.158.142,,36925,ASMedi,MA,Casablanca,,,false,1.00,2023-03-15T09:53:31Z,2023-03-14T00:04:17Z
81.192.138.26,adsl-26-138-192-81.adsl2.iam.net.ma.,6713,Itissalat Al-MAGHRIB,MA,Salé,,,false,1.00,2023-03-15T09:53:34Z,2023-03-14T00:15:27Z
197.230.97.29,,36925,ASMedi,MA,Rabat,,,false,1.00,2023-03-15T09:53:44Z,2023-03-14T00:28:31Z
197.230.161.193,,36925,ASMedi,MA,Casablanca,,,false,1.00,2023-03-14T18:46:55Z,2023-03-14T08:09:33Z
197.230.174.153,,36925,ASMedi,MA,Casablanca,,,false,0.94,2023-03-15T04:48:46Z,2023-03-14T10:01:54Z
197.230.242.246,,36925,ASMedi,MA,Safi,,,false,1.00,2023-03-15T04:52:31Z,2023-03-14T16:27:48Z
81.192.188.141,adsl-141-188-192-81.adsl.iam.net.ma.,6713,Itissalat Al-MAGHRIB,MA,Casablanca,,,true,1.00,2023-03-15T09:57:38Z,2023-03-14T22:05:45Z
81.192.7.147,srv1-ccm.ma.,6713,Itissalat Al-MAGHRIB,MA,,Microsoft DNS 6.1.7601 (1DB15F75),,false,1.00,2023-03-18T02:49:51Z,2023-03-15T05:10:39Z
41.87.147.158,,36925,ASMedi,MA,Casablanca,,,false,1.00,2023-03-18T02:53:44Z,2023-03-15T11:41:17Z
197.230.250.238,,36925,ASMedi,MA,Salé,,,false,1.00,2023-03-18T02:54:43Z,2023-03-15T13:12:35Z
80.250.39.59,,29286,Skylogic S.p.A.,MA,,,,false,0.84,2023-03-18T02:54:47Z,2023-03-15T13:15:27Z
197.230.25.14,,36925,ASMedi,MA,Casablanca,,SERVFAIL for wikileaks.org,,0.97,2023-04-05T00:40:46Z,2023-03-16T03:06:35Z
41.142.247.39,,6713,Itissalat Al-MAGHRIB,MA,Casablanca,dnsmasq-2.78,SERVFAIL for wikileaks.org,,0.97,2023-04-05T00:40:56Z,2023-03-16T03:24:15Z
197.230.232.58,,36925,ASMedi,MA,Casablanca,,SERVFAIL for wikileaks.org,,0.97,2023-04-05T00:43:32Z,2023-03-16T07:28:16Z
41.205.195.162,,36925,ASMedi,MA,,,SERVFAIL for wikileaks.org,,0.97,2023-04-05T00:44:46Z,2023-03-16T09:29:19Z
41.214.147.112,,36925,ASMedi,MA,Bouznika,,,false,0.25,2023-04-19T19:35:54Z,2023-03-16T12:10:20Z
197.230.15.206,,36925,ASMedi,MA,Tangier,,,false,0.57,2023-04-19T19:38:27Z,2023-03-16T16:26:09Z
197.230.57.145,,36925,ASMedi,MA,Rabat,,,false,0.47,2023-04-19T19:38:35Z,2023-03-16T16:38:45Z
80.250.39.42,,29286,Skylogic S.p.A.,MA,,,,false,0.80,2023-04-19T19:38:42Z,2023-03-16T16:43:41Z
197.230.250.150,,36925,ASMedi,MA,Salé,,,false,0.53,2023-04-19T19:38:40Z,2023-03-16T16:44:39Z
81.192.87.76,adsl-76-87-192-81.adsl2.iam.net.ma.,6713,Itissalat Al-MAGHRIB,MA,,unbound 1.4.22,,false,0.65,2023-04-19T19:39:03Z,2023-03-16T17:29:34Z
41.137.138.57,,36884,MAROCCONNECT,MA,,,connection refused,,0.39,2023-04-19T19:40:49Z,2023-03-16T20:08:51Z
41.214.134.121,,36925,ASMedi,MA,Bouznika,,,false,0.69,2023-04-21T17:42:13Z,2023-03-16T22:16:06Z
197.230.92.90,,36925,ASMedi,MA,Casablanca,,,false,0.90,2023-04-21T21:46:25Z,2023-03-17T03:52:07Z
102.50.253.95,,6713,Itissalat Al-MAGHRIB,MA,Casablanca,,i/o timeout,,0.74,2023-04-21T21:47:15Z,2023-03-17T05:12:16Z
80.250.39.161,,29286,Skylogic S.p.A.,MA,,,i/o timeout,,0.50,2023-04-21T21:47:29Z,2023-03-17T05:32:35Z
81.192.100.78,adsl-78-100-192-81.adsl2.iam.net.ma.,6713,Itissalat Al-MAGHRIB,MA,Casablanca,,REFUSED for rotten.com,,0.54,2023-04-21T21:48:55Z,2023-03-17T08:04:01Z
