ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
103.22.245.70,103-22-245-70.static.tq.net.nz.,134967,TopQuality Limited,NZ,Auckland,,i/o timeout,,0.00,2022-12-22T13:07:11Z,2020-08-18T18:01:09Z
43.249.196.93,43-249-196-93.pool.wirelessnation.net.nz.,132449,Wireless Nation,NZ,Hamilton,,i/o timeout,,0.00,2021-12-27T09:30:27Z,2020-08-18T18:01:36Z
203.109.149.192,remote.tansley.co.nz.,9500,Vodafone NZ Ltd.,NZ,Auckland,,i/o timeout,,0.00,2022-04-22T08:04:17Z,2020-08-18T18:01:55Z
43.224.122.28,43-224-122-28.ip.cis.gen.nz.,132347,MikiPro Ltd,NZ,Auckland,,i/o timeout,,0.00,2023-03-08T22:48:12Z,2020-08-18T18:02:04Z
122.56.105.82,fastway-comb.tkcr4.global-gateway.net.nz.,4648,Global-Gateway Internet,NZ,Whanganui,,i/o timeout,,0.00,2023-01-07T07:06:36Z,2020-08-18T18:02:08Z
203.171.33.150,203-171-33-150.xtreme.net.nz.,18400,Xtreme Networks Limited,NZ,Wellington,,i/o timeout,,0.00,2022-08-12T11:27:23Z,2020-08-18T18:02:11Z
222.154.228.64,222-154-228-64.adsl.xtra.co.nz.,4771,Spark New Zealand Trading Ltd.,NZ,Auckland,,i/o timeout,,0.00,2021-10-08T08:02:59Z,2020-08-18T18:02:16Z
203.118.155.130,UNASSIGNED.static.cust.vf.net.nz.,9500,Vodafone NZ Ltd.,NZ,Auckland,,i/o timeout,,0.00,2023-03-01T18:47:23Z,2020-08-18T18:02:27Z
43.225.201.196,,133878,UNICOM NEW ZEALAND LIMITED,NZ,Auckland,,i/o timeout,,0.00,2023-03-02T20:45:43Z,2020-08-18T18:02:33Z
45.64.60.185,ride02.advertheart.pro.,132692,GlobiCom Limited,NZ,Auckland,,connection refused,,0.00,2023-03-07T13:46:21Z,2020-11-22T11:32:21Z
202.49.127.71,,4648,Global-Gateway Internet,NZ,,,i/o timeout,,0.00,2023-04-12T18:12:46Z,2020-11-22T11:39:10Z
43.224.121.177,43-224-121-177.ip.cis.gen.nz.,132347,MikiPro Ltd,NZ,Manawatu-Wanganui,,i/o timeout,,0.00,2023-03-01T16:46:38Z,2021-06-09T14:12:25Z
103.21.194.19,,56030,Voyager Internet Ltd.,NZ,Queenstown,,,false,0.00,2021-09-03T08:54:14Z,2021-06-09T14:17:00Z
210.48.77.68,ip-210-48-77-68.iconz.net.nz.,4770,ICONZ Ltd,NZ,Auckland,,Unexpected result for wikileaks.org: {[[195 35 109 44] [195 35 109 53] [141 105 65 113] [185 165 168 41]]},,0.01,2021-09-03T18:43:46Z,2021-06-09T14:23:47Z
158.140.238.43,,133579,MYREPUBLIC LIMITED,NZ,Auckland,dnsmasq-pi-hole-2.85,,false,1.00,2021-09-29T11:45:32Z,2021-09-29T11:45:32Z
43.243.60.56,43-243-60-56.static.2talk.co.nz.,55561,2talk Global IP Network,NZ,Auckland,,i/o timeout,,0.74,2021-10-06T14:02:36Z,2021-10-01T08:25:17Z
125.239.155.163,125-239-155-163-fibre.sparkbb.co.nz.,4771,Spark New Zealand Trading Ltd.,NZ,Auckland,dnsmasq-pi-hole-2.85,,false,1.00,2021-10-01T23:16:39Z,2021-10-01T23:16:39Z
103.156.192.13,,141226,Engage Technology Limited,NZ,Hastings,dnsmasq-pi-hole-2.84,,false,1.00,2021-10-01T23:43:10Z,2021-10-01T23:43:10Z
121.98.232.9,dynamic-cpe-pool.orcon.net.nz.,9790,VocusGroup,NZ,Wellington,dnsmasq-pi-hole-2.84,,false,1.00,2021-10-02T00:19:23Z,2021-10-02T00:19:23Z
203.86.198.198,203-86-198-198-wn11-dsl.tasman.net.,23655,2degrees Networks Limited,NZ,Auckland,dnsmasq-pi-hole-2.87test3,,false,1.00,2021-10-02T16:42:44Z,2021-10-02T16:42:44Z
222.154.226.160,cloud.jessicah.nz.,4771,Spark New Zealand Trading Ltd.,NZ,Auckland,dnsmasq-pi-hole-2.85,,false,1.00,2021-10-02T17:13:20Z,2021-10-02T17:13:20Z
202.89.154.34,default-rdns.vocus.co.nz.,9790,VocusGroup,NZ,Auckland,dnsmasq-pi-hole-2.85,,false,1.00,2021-10-02T17:27:35Z,2021-10-02T17:27:35Z
210.48.77.69,ip-210-48-77-69.iconz.net.nz.,4770,ICONZ Ltd,NZ,Papakura,,,false,1.00,2022-02-17T13:13:14Z,2022-02-14T07:59:13Z
27.123.22.82,,133090,Fusion Networks,NZ,Auckland,,,true,0.84,2022-04-22T08:07:06Z,2022-03-06T15:52:30Z
103.250.228.225,,38437,Wicked Networks,NZ,,,i/o timeout,,0.00,2023-02-08T23:50:33Z,2022-10-11T12:19:25Z
118.92.235.193,118-92-235-193.dsl.dyn.ihug.co.nz.,9500,Vodafone NZ Ltd.,NZ,Christchurch,,,false,1.00,2022-10-15T08:31:23Z,2022-10-14T08:22:39Z
124.248.128.131,124-248-128-131.dynamic.lightwire.co.nz.,45267,Lightwire LTD,NZ,Waikato,dnsmasq-2.52,,true,0.75,2022-10-20T09:32:22Z,2022-10-20T02:18:50Z
122.63.10.56,122-63-10-56.mobile.spark.co.nz.,4771,Spark New Zealand Trading Ltd.,NZ,,,i/o timeout,,0.14,2022-10-27T10:35:48Z,2022-10-20T05:21:30Z
103.68.231.146,103-68-231-146.ip.rexnetworks.net.nz.,131296,REXNETWORKS LIMITED,NZ,Te Puke,,i/o timeout,,0.00,2023-02-14T10:58:07Z,2022-10-20T17:01:46Z
161.65.224.179,default-rdns.vocus.co.nz.,9790,VocusGroup,NZ,Dunedin,,,true,0.92,2022-10-24T10:30:22Z,2022-10-21T03:43:01Z
103.76.144.202,103-76-144-202.ip.cis.gen.nz.,132347,MikiPro Ltd,NZ,Auckland,dns-resolver,SERVFAIL for rotten.com,,0.48,2022-10-28T16:35:59Z,2022-10-27T00:13:15Z
203.109.195.141,UNASSIGNED.static.cust.vf.net.nz.,9500,Vodafone NZ Ltd.,NZ,Auckland,unbound 1.4.22,,false,1.00,2022-10-29T15:12:09Z,2022-10-29T15:12:09Z
182.236.124.66,,18015,Fastcom Limited,NZ,Levin,,,false,1.00,2022-11-11T01:03:09Z,2022-11-10T17:49:47Z
122.63.6.78,122-63-6-78.mobile.spark.co.nz.,4771,Spark New Zealand Trading Ltd.,NZ,,,i/o timeout,,0.00,2023-01-13T10:33:13Z,2022-11-11T15:47:12Z
