ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
102.177.90.1,,0,,TD,,,i/o timeout,,0.00,2021-05-03T22:23:30Z,2020-09-03T20:52:18Z
154.73.165.189,,327802,MILLICOM-CHAD,TD,,,i/o timeout,,0.00,2023-03-09T21:48:12Z,2020-09-03T20:52:20Z
169.239.120.6,monitoring.ilnet-telecoms.td.,327975,ILNET-TELECOM,TD,Massakory,,connection refused,,0.00,2022-12-26T07:07:04Z,2020-09-03T20:52:23Z
169.255.153.58,,327864,ALBIDEYNET,TD,Fada,,i/o timeout,,0.00,2023-03-01T03:44:53Z,2020-09-03T20:52:25Z
154.73.165.109,,327802,MILLICOM-CHAD,TD,,,,true,0.18,2022-04-26T07:03:05Z,2020-09-03T20:52:39Z
169.255.152.118,,327864,ALBIDEYNET,TD,Bongor,,i/o timeout,,0.00,2023-03-02T22:47:06Z,2020-09-03T20:53:12Z
41.242.153.26,,328594,SUDATCHAD-AS,TD,,,i/o timeout,,0.00,2023-02-25T20:47:34Z,2020-09-03T20:53:15Z
197.149.129.110,,37462,Prestabist,TD,Salal,,connection refused,,0.00,2023-01-06T07:07:27Z,2020-11-22T11:38:28Z
102.223.194.142,,328604,Sahel-Tele-Internet-AS,TD,,,,false,0.50,2023-02-09T13:45:01Z,2022-11-18T13:02:16Z
102.223.194.134,,328604,Sahel-Tele-Internet-AS,TD,,,,false,0.93,2022-12-06T23:53:34Z,2022-11-28T17:48:23Z
102.220.101.1,,328908,FOCON-NET-TELECOMS,TD,,,,false,0.78,2023-03-18T02:44:59Z,2023-03-12T12:11:49Z
102.223.194.174,,328604,Sahel-Tele-Internet-AS,TD,,,,false,0.75,2023-04-19T19:36:05Z,2023-03-16T12:30:22Z
41.242.153.33,,328594,SUDATCHAD-AS,TD,,,,false,0.95,2023-05-08T07:50:45Z,2023-03-17T12:40:54Z
