ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
200.91.28.5,ws.intercity.cl.,13424,Intercity,CL,Santiago,,i/o timeout,,0.00,2023-01-11T08:28:30Z,2020-09-20T02:03:43Z
200.42.174.250,mx04.municas.cl.,15311,Telefonica Empresas,CL,Santiago,,i/o timeout,,0.00,2022-08-09T13:24:35Z,2020-10-07T19:49:29Z
190.215.196.164,190-215-196-164.vps.afrohosting.net.,14259,Gtd Internet S.A.,CL,San Bernardo,,i/o timeout,,0.00,2023-02-25T20:53:11Z,2020-10-14T20:09:13Z
190.215.196.165,190-215-196-165.vps.afrohosting.net.,14259,Gtd Internet S.A.,CL,San Bernardo,,i/o timeout,,0.00,2023-03-08T11:47:08Z,2020-10-14T20:09:17Z
186.64.122.105,botsuslolcitos.com.,52368,ZAM LTDA.,CL,Curicó,,i/o timeout,,0.00,2021-09-05T09:44:32Z,2020-11-18T05:28:27Z
190.151.20.148,reporte.atentus.com.,6471,ENTEL CHILE S.A.,CL,Nunoa,,,false,0.84,2021-05-03T22:25:36Z,2021-02-07T15:03:06Z
200.113.111.82,200-113-111-82.static.tie.cl.,15311,Telefonica Empresas,CL,Santiago,,i/o timeout,,0.00,2023-03-08T17:49:46Z,2021-05-14T06:25:21Z
200.54.42.6,,16629,CTC. CORP S.A. TELEFONICA EMPRESAS,CL,Santiago,,i/o timeout,,0.33,2022-04-22T07:04:16Z,2021-09-23T12:31:19Z
200.54.247.98,,16629,CTC. CORP S.A. TELEFONICA EMPRESAS,CL,Santiago,,i/o timeout,,0.00,2023-02-26T08:51:49Z,2021-09-25T14:54:46Z
190.196.58.194,,14259,Gtd Internet S.A.,CL,Santiago,Microsoft DNS 6.1.7601 (1DB14556),,false,0.63,2021-11-29T07:34:38Z,2021-09-25T21:29:16Z
200.113.10.155,200-113-10-155.static.tie.cl.,15311,Telefonica Empresas,CL,Buin,,,false,0.85,2021-10-08T08:01:03Z,2021-09-25T21:38:09Z
201.238.224.203,sending.cl.,14259,Gtd Internet S.A.,CL,Buin,,,false,0.99,2021-10-05T22:02:57Z,2021-09-25T21:45:35Z
186.67.67.10,,27651,ENTEL CHILE S.A.,CL,La Serena,,i/o timeout,,0.00,2023-03-05T06:57:41Z,2021-09-26T01:44:16Z
200.54.22.74,,16629,CTC. CORP S.A. TELEFONICA EMPRESAS,CL,Concepción,,,false,0.34,2021-10-08T08:03:56Z,2021-09-26T07:00:20Z
201.238.242.38,static.201.238.242.38.gtdinternet.com.,14259,Gtd Internet S.A.,CL,Santiago,,,false,0.88,2021-09-30T19:02:03Z,2021-09-28T11:12:11Z
190.96.61.146,,14259,Gtd Internet S.A.,CL,Colina,dnsmasq-pi-hole-2.81,,false,1.00,2021-10-01T23:21:39Z,2021-10-01T23:21:39Z
186.64.123.114,,52368,ZAM LTDA.,CL,Curicó,dnsmasq-pi-hole-2.85,,false,1.00,2021-10-01T23:51:46Z,2021-10-01T23:51:46Z
200.54.18.150,,16629,CTC. CORP S.A. TELEFONICA EMPRESAS,CL,Codegua,dnsmasq-pi-hole-2.85,,false,1.00,2021-10-02T00:19:50Z,2021-10-02T00:19:50Z
190.114.255.115,karman.ie.,52368,ZAM LTDA.,CL,Curicó,dnsmasq-pi-hole-2.86,,false,1.00,2021-10-02T16:18:41Z,2021-10-02T16:18:41Z
201.238.239.73,static.201.238.239.73.gtdinternet.com.,14259,Gtd Internet S.A.,CL,Santiago,dnsmasq-pi-hole-2.87test3,,false,1.00,2021-11-09T21:19:41Z,2021-10-02T17:24:29Z
201.236.54.164,201-236-54-164.static.tie.cl.,15311,Telefonica Empresas,CL,Nunoa,dnsmasq-pi-hole-2.85,,false,1.00,2021-10-02T17:51:14Z,2021-10-02T17:51:14Z
200.27.18.138,,6429,Telmex Chile Internet S.A.,CL,Providencia,,,false,1.00,2021-10-03T13:11:07Z,2021-10-03T13:11:07Z
200.54.194.12,200-54-194-12.static.tie.cl.,15311,Telefonica Empresas,CL,Recoleta,,,false,0.64,2021-10-08T08:02:18Z,2021-10-05T16:24:30Z
186.103.224.226,186-103-224-226.static.tie.cl.,15311,Telefonica Empresas,CL,La Reina,,,false,1.00,2021-10-06T01:54:51Z,2021-10-06T01:54:51Z
200.73.208.62,,27979,Stel Chile S.A.,CL,Santiago,,,false,1.00,2021-10-07T13:30:26Z,2021-10-07T13:30:26Z
190.110.98.34,,7049,Silica Networks Argentina S.A.,CL,San Vicente de Tagua Tagua,,connection refused,,0.00,2023-02-14T05:35:08Z,2021-10-12T10:14:01Z
201.236.128.226,,15311,Telefonica Empresas,CL,Santiago,,i/o timeout,,0.00,2022-03-22T14:17:25Z,2021-10-16T07:14:16Z
200.54.64.34,,16629,CTC. CORP S.A. TELEFONICA EMPRESAS,CL,Maipu,,i/o timeout,,0.68,2022-03-09T08:13:56Z,2021-10-16T13:08:18Z
190.151.120.53,,27651,ENTEL CHILE S.A.,CL,Iquique,,Unexpected result for wikileaks.org: {[[80 81 248 21] [51 159 197 136]]},,0.00,2023-01-13T10:32:58Z,2021-10-18T10:29:25Z
200.29.176.173,,6429,Telmex Chile Internet S.A.,CL,Santiago,,i/o timeout,,0.00,2023-02-27T23:47:43Z,2021-10-20T06:21:50Z
164.77.66.254,,27651,ENTEL CHILE S.A.,CL,Santiago,,i/o timeout,,0.00,2023-03-11T02:47:42Z,2021-10-20T10:12:07Z
186.103.234.75,186-103-234-75.static.tie.cl.,15311,Telefonica Empresas,CL,Santiago,,i/o timeout,,0.00,2023-02-25T20:56:50Z,2021-10-20T12:34:24Z
164.77.131.172,,27651,ENTEL CHILE S.A.,CL,Providencia,,,false,1.00,2021-10-29T13:08:02Z,2021-10-29T12:45:52Z
216.155.89.66,,14117,Telefonica del Sur S.A.,CL,Port Montt,,,false,1.00,2021-11-09T20:23:27Z,2021-10-29T12:55:09Z
186.10.0.116,a116.entelchile.net.,27651,ENTEL CHILE S.A.,CL,Santiago,,i/o timeout,,0.00,2023-03-05T17:45:52Z,2021-10-29T15:19:42Z
45.225.184.145,,265851,MJL NETWORK EIRL,CL,Melipilla,,i/o timeout,,0.80,2021-11-09T15:05:55Z,2021-10-31T02:20:20Z
200.113.185.227,200-113-185-227.static.tie.cl.,15311,Telefonica Empresas,CL,Santiago,,SERVFAIL for example.com,,0.29,2022-08-07T01:25:57Z,2022-04-25T23:42:06Z
200.12.130.66,,10753,LUMEN-LEGACY-L3-CUSTOMER-SHARED-USE,CL,Nunoa,,,false,1.00,2022-08-07T01:02:00Z,2022-08-07T01:02:00Z
204.199.128.106,204-199-128-106.dia.static.centurylink.com.cl.,3549,LVLT-3549,CL,Santiago,,,false,1.00,2022-08-07T01:08:13Z,2022-08-07T01:08:13Z
204.199.128.122,204-199-128-122.dia.static.centurylink.com.cl.,3549,LVLT-3549,CL,Santiago,,,false,1.00,2022-08-07T01:08:15Z,2022-08-07T01:08:15Z
204.199.128.123,204-199-128-123.dia.static.centurylink.com.cl.,3549,LVLT-3549,CL,Santiago,,,false,1.00,2022-08-07T01:08:17Z,2022-08-07T01:08:17Z
204.199.128.124,204-199-128-124.dia.static.centurylink.com.cl.,3549,LVLT-3549,CL,Santiago,,,false,1.00,2022-08-07T01:08:19Z,2022-08-07T01:08:19Z
204.199.128.125,204-199-128-125.dia.static.centurylink.com.cl.,3549,LVLT-3549,CL,Santiago,,,false,1.00,2022-08-07T01:08:21Z,2022-08-07T01:08:21Z
204.199.129.38,204-199-129-38.dia.static.centurylink.com.cl.,3549,LVLT-3549,CL,Puente Alto,,,false,1.00,2022-08-07T01:08:23Z,2022-08-07T01:08:23Z
204.199.130.156,204-199-130-156.dia.static.centurylink.com.cl.,3549,LVLT-3549,CL,Santiago,,,false,1.00,2022-08-07T01:08:25Z,2022-08-07T01:08:25Z
204.199.130.162,204-199-130-162.dia.static.centurylink.com.cl.,3549,LVLT-3549,CL,Santiago,,,false,1.00,2022-08-07T01:08:27Z,2022-08-07T01:08:27Z
204.199.130.186,204-199-130-186.dia.static.centurylink.com.cl.,3549,LVLT-3549,CL,Santiago,,,false,1.00,2022-08-07T01:08:29Z,2022-08-07T01:08:29Z
204.199.130.91,204-199-130-91.dia.static.centurylink.com.cl.,3549,LVLT-3549,CL,Santiago,,,false,1.00,2022-08-07T01:08:31Z,2022-08-07T01:08:31Z
204.199.130.93,204-199-130-93.dia.static.centurylink.com.cl.,3549,LVLT-3549,CL,Santiago,,,false,1.00,2022-08-07T01:08:32Z,2022-08-07T01:08:32Z
8.242.200.150,host-8-242-200-150.centurylink.cl.,3549,LVLT-3549,CL,Santa Cruz,,,false,1.00,2022-08-07T01:44:07Z,2022-08-07T01:44:07Z
8.242.200.162,host-8-242-200-162.centurylink.cl.,3549,LVLT-3549,CL,Santa Cruz,,,false,1.00,2022-08-07T01:44:10Z,2022-08-07T01:44:10Z
8.242.200.163,host-8-242-200-163.centurylink.cl.,3549,LVLT-3549,CL,Santa Cruz,,,false,1.00,2022-08-07T01:44:12Z,2022-08-07T01:44:12Z
8.242.200.165,host-8-242-200-165.centurylink.cl.,3549,LVLT-3549,CL,Santa Cruz,,,false,1.00,2022-08-07T01:44:14Z,2022-08-07T01:44:14Z
8.242.200.166,host-8-242-200-166.centurylink.cl.,3549,LVLT-3549,CL,Santa Cruz,,,false,1.00,2022-08-07T01:44:15Z,2022-08-07T01:44:15Z
8.242.205.35,host-8-242-205-35.centurylink.cl.,3549,LVLT-3549,CL,Santa Cruz,,,false,1.00,2022-08-07T01:44:19Z,2022-08-07T01:44:19Z
119.8.150.1,ecs-119-8-150-1.compute.hwclouds-dns.com.,136907,HUAWEI CLOUDS,CL,Santiago,9.16.1-Ubuntu,REFUSED for example.com,,0.32,2022-08-25T03:30:45Z,2022-08-24T01:48:47Z
190.13.179.173,,14117,Telefonica del Sur S.A.,CL,Los Ángeles,,,false,1.00,2023-02-15T21:12:44Z,2022-09-29T14:44:36Z
179.56.194.41,,262182,Media Networks Latin America SAC,CL,Port Montt,,,false,1.00,2022-10-01T23:36:11Z,2022-10-01T12:21:56Z
190.171.153.133,190-171-153-133.empresas.movistar.cl.,16629,CTC. CORP S.A. TELEFONICA EMPRESAS,CL,Santiago,,,false,1.00,2022-10-03T15:39:55Z,2022-10-03T15:12:17Z
190.208.16.226,190.208.16.226.,6429,Telmex Chile Internet S.A.,CL,San Pedro de la Paz,,,false,1.00,2022-10-04T01:58:23Z,2022-10-04T01:58:23Z
190.45.6.137,pc-137-6-45-190.cm.vtr.net.,22047,VTR BANDA ANCHA S.A.,CL,San Antonio,,i/o timeout,,0.50,2022-11-11T02:42:07Z,2022-10-04T10:27:09Z
186.103.167.190,186-103-167-190.static.tie.cl.,15311,Telefonica Empresas,CL,La Serena,dnsmasq-2.40,,true,1.00,2022-10-04T13:57:50Z,2022-10-04T13:57:50Z
170.82.130.200,ip130.200.cloud.vzion.net.,10778,MCL Internet,CL,,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6_10.1,,true,1.00,2023-02-08T23:51:00Z,2022-10-12T09:17:43Z
